amount,customer_age_days,device_age_days,prior_success_count,prior_chargeback_count,velocity_1h,velocity_24h,pincode_distance_km,phone_verified,device_trusted,ip_country_match,hour,is_fraud
1783.15,184,23,10,0,2,5,65.56,1,1,1,13,0
761.12,348,45,2,0,2,5,36.98,1,1,1,15,0
838.61,78,72,1,0,2,5,21.08,1,1,1,13,0
1077.11,228,6,19,0,1,3,13.91,1,0,1,12,0
303.16,233,95,13,0,1,3,2.29,1,0,1,10,0
662.84,475,138,2,0,2,6,41.81,0,1,1,18,0
410.56,132,19,6,0,2,5,25.54,1,1,1,14,0
6945.68,13,86,4,0,3,4,14.17,1,1,1,10,0
3355.86,118,11,12,0,3,5,21.05,1,1,1,15,0
3967.83,96,44,4,0,3,5,3.32,1,0,1,13,1
3257.88,424,95,12,0,1,2,53.99,1,1,1,13,0
2136.59,10,29,8,0,3,5,9.18,1,1,1,18,0
7790.66,316,1,10,0,3,5,45.66,1,0,1,19,0
981.65,211,46,22,0,3,9,36.13,0,1,1,20,0
2011.57,62,111,5,0,1,6,3.74,1,1,1,18,0
3816.38,220,6,29,0,3,6,5.41,1,1,1,7,0
482.41,35,1,15,0,3,6,0.15,1,1,1,10,0
39998.17,263,99,11,0,4,8,18.1,0,1,1,10,1
1860.44,155,18,30,0,4,6,23.63,1,1,1,15,0
2083.89,23,27,10,0,2,5,6.92,0,1,1,17,0
6354.24,57,5,3,0,2,4,5.11,1,1,1,14,0
4514.07,269,6,6,0,1,3,5.7,1,0,1,16,0
1878.22,489,57,33,0,2,7,8.55,1,0,1,19,0
2059.32,498,48,0,0,4,8,10.54,0,0,1,7,0
401.76,325,20,1,0,1,4,3.08,1,0,1,15,0
1036.43,45,36,21,0,1,9,10.33,1,1,1,19,0
3032.7,358,29,2,0,5,8,17.75,1,1,1,10,0
2818.31,536,71,3,0,4,9,15.44,1,0,1,8,0
6131.32,421,118,11,1,2,4,19.6,1,1,1,4,1
1602.79,212,86,4,0,3,8,13.26,0,1,1,10,0
451.56,70,1,47,0,3,6,1.49,0,1,1,12,0
5201.65,347,6,11,0,5,7,30.46,1,0,0,17,1
7601.41,164,33,18,0,3,5,7.96,1,1,1,13,0
4439.27,163,114,21,0,2,6,50.18,1,1,1,20,0
1535.12,170,16,12,0,1,4,19.53,0,0,1,17,0
5137.83,172,126,17,0,2,7,3.15,1,0,1,23,0
55765.49,66,6,15,0,4,7,0.89,1,0,1,9,1
2028.7,131,4,7,2,4,5,822.34,1,0,1,14,1
487.0,459,146,1,0,4,8,20.67,1,1,1,18,0
1005.98,168,10,16,0,3,6,1424.38,0,1,1,19,1
3379.48,125,37,11,0,2,5,3.49,1,1,1,8,0
363.29,85,23,7,0,3,6,20.15,0,1,1,22,0
2141.8,82,9,3,0,2,3,370.38,1,0,1,9,1
2644.76,270,59,5,0,1,4,4.66,1,1,1,18,0
8392.74,208,198,2,0,2,6,0.47,1,1,1,23,0
6702.23,194,64,7,0,3,9,34.04,1,1,1,16,0
4292.33,264,26,0,0,3,9,4.18,1,0,1,21,0
207.95,317,74,2,0,1,5,6.37,0,1,1,15,0
4541.68,176,9,21,0,2,5,11.55,1,1,1,20,0
3661.08,290,52,10,0,1,1,26.73,1,1,1,13,0
2335.41,107,38,10,0,1,7,795.95,1,1,1,4,1
320.47,347,26,10,0,1,5,47.13,1,1,1,14,0
831.5,150,80,6,0,1,7,8.4,1,1,1,17,0
562.94,495,7,18,0,4,8,25.31,1,1,1,17,0
241.05,165,45,7,0,4,9,1234.41,1,0,1,11,1
1802.78,72,115,4,0,3,4,9.24,0,1,1,9,0
814.18,210,13,8,0,2,6,10.77,0,1,1,17,0
24966.88,158,18,24,0,1,5,35.3,1,1,1,19,0
1527.26,57,64,2,0,2,6,2.88,1,1,1,10,0
6592.93,509,88,5,0,6,7,13.42,1,1,1,8,0
376.49,152,19,21,1,2,6,86.27,0,1,1,18,1
1064.13,57,26,3,0,2,3,8.69,1,1,1,15,0
1992.01,155,80,2,0,3,7,16.08,1,0,1,13,0
729.13,109,20,8,0,1,5,21.33,1,1,1,12,0
1185.36,122,65,2,0,4,7,4.79,1,1,1,16,0
1453.96,224,10,8,0,3,6,4.33,1,0,1,8,0
1430.95,96,31,4,0,3,6,22.65,1,0,1,19,0
11557.83,315,70,3,0,3,6,10.33,1,1,1,17,0
2639.19,106,36,11,0,1,4,43.43,1,1,1,13,0
2920.5,82,1,3,0,1,5,0.17,1,1,1,10,0
3101.54,185,31,14,0,3,4,14.96,1,1,1,0,0
3336.33,44,20,38,1,5,6,1.41,0,1,1,14,1
1664.22,155,6,2,0,2,4,8.76,1,1,1,14,0
1311.93,141,1,3,0,3,11,6.01,1,1,1,8,0
2136.27,129,2,3,0,1,3,6.26,1,0,1,11,0
5749.13,67,178,4,0,2,5,52.9,1,0,1,14,0
5576.06,96,83,13,0,2,5,1.63,0,0,1,8,0
1421.69,317,168,29,0,2,3,5.52,0,0,1,17,0
3896.54,83,7,13,0,3,9,49.31,1,1,1,12,0
1488.34,356,50,5,0,3,10,6.79,1,1,1,21,0
1870.33,277,5,2,0,2,5,3.64,1,1,1,12,0
1126.06,143,1,18,0,2,4,43.15,1,1,1,8,0
1507.72,362,37,18,0,1,4,8.16,1,0,1,20,0
6914.18,231,62,3,0,1,4,26.37,0,0,1,12,0
1983.11,147,3,17,0,2,5,0.15,1,1,1,6,0
2069.96,90,27,11,0,3,3,14.23,0,1,1,19,0
425.29,162,5,10,0,4,7,39.3,1,0,1,11,1
1327.11,436,26,9,0,2,7,6.56,0,1,1,10,0
1420.39,161,38,14,0,3,5,25.71,1,0,1,7,0
789.07,505,24,9,0,2,2,15.26,1,1,1,13,0
1847.64,120,51,3,0,3,7,5.68,1,0,1,10,0
1177.11,300,52,3,0,2,5,58.89,1,1,1,10,0
1958.62,432,24,3,0,3,7,19.8,0,0,1,9,0
2041.63,135,29,5,0,3,9,6.72,1,0,1,20,0
695.23,90,34,3,0,2,6,16.93,1,1,1,16,0
1213.54,15,28,13,0,3,8,10.62,1,1,1,8,0
1953.49,147,85,7,0,2,6,27.39,1,1,1,17,0
5909.4,261,9,6,0,2,4,18.85,1,1,1,14,0
2337.22,88,116,6,0,3,9,2.21,1,1,1,15,0
932.68,114,24,51,0,4,8,31.57,1,1,1,11,0
2694.6,208,77,14,0,1,4,1.45,1,1,1,14,0
9972.12,289,129,7,0,5,8,21.11,1,1,1,6,0
4521.99,206,131,7,0,4,8,38.37,1,1,1,11,0
3126.05,84,36,9,0,5,9,15.23,1,1,1,8,1
3735.33,114,17,24,0,3,8,1.26,1,0,1,22,0
7630.85,90,55,13,1,1,3,37.75,1,1,1,16,1
5300.87,195,12,17,0,3,8,29.63,1,1,1,7,0
3186.76,105,93,15,0,3,11,15.06,0,1,1,22,0
5263.98,93,74,12,0,1,3,18.46,1,1,1,19,0
612.99,90,95,5,0,3,3,31.24,1,0,1,21,0
402.52,475,34,1,3,2,5,882.17,1,1,1,14,1
2115.61,203,48,4,0,4,6,17.07,1,1,1,19,0
1936.58,376,6,2,0,2,3,12.63,1,1,1,18,0
1049.52,357,69,16,0,3,5,13.91,1,0,1,6,0
4129.26,365,40,10,0,2,6,1231.12,1,1,1,11,1
280.66,322,42,10,0,1,1,16.73,0,1,1,8,0
1059.16,510,112,21,0,2,6,20.44,0,1,1,13,0
1113.26,198,88,8,0,2,7,7.77,1,1,1,14,0
352.02,202,45,17,0,3,5,937.0,1,1,1,11,0
8060.5,207,26,11,0,2,4,1331.37,1,0,1,8,1
464.42,46,35,9,0,1,1,1.12,1,1,1,21,0
1003.91,113,25,14,0,3,7,2.81,1,1,1,10,0
4482.7,330,9,13,0,6,11,7.82,1,0,1,8,1
3449.71,149,62,8,0,3,3,18.65,1,1,1,20,0
596.95,327,70,2,0,2,4,1246.99,1,1,1,7,0
3577.75,161,212,12,0,4,8,19.79,1,0,1,19,0
2415.8,433,36,18,0,2,7,23.47,1,0,1,13,0
18639.45,385,354,12,0,7,12,0.97,1,1,1,18,0
2707.93,86,12,4,0,1,1,40.59,1,1,1,13,0
1569.89,50,64,7,0,1,7,40.71,1,1,1,9,0
767.78,63,315,11,0,2,5,8.94,1,1,1,14,0
858.99,49,61,15,0,2,5,1370.62,1,0,1,21,1
791.74,230,36,13,0,4,7,13.89,1,1,1,16,0
7123.1,218,43,17,0,3,7,10.06,1,1,1,11,0
1840.83,220,112,6,0,3,7,29.99,1,0,1,8,0
3181.94,196,167,7,0,1,7,52.66,1,0,1,12,0
8219.36,248,36,24,0,6,10,21.46,1,1,1,22,0
170.98,82,88,12,0,1,8,4.42,1,1,1,7,0
6495.56,468,162,3,0,3,6,14.26,1,1,1,14,0
1911.03,258,19,7,0,2,6,10.54,1,1,1,20,0
2793.49,74,40,7,2,2,6,1.42,1,0,1,19,1
789.66,103,323,9,0,1,5,2.3,1,1,1,12,0
849.69,231,26,7,0,3,4,40.31,1,1,1,10,0
2947.89,408,58,15,0,1,4,22.49,1,1,0,11,0
19625.75,102,64,3,0,2,6,16.79,0,0,1,13,1
4931.08,84,10,21,0,5,9,55.15,1,1,1,9,1
6409.41,311,98,2,0,3,7,10.24,1,0,1,10,0
1492.19,321,31,6,0,2,2,0.72,0,1,1,14,0
992.07,152,41,4,0,5,8,24.98,1,1,1,18,1
828.15,88,61,19,0,2,7,28.27,1,1,1,18,0
1109.57,120,31,22,0,2,3,21.64,1,0,1,9,0
232.11,512,23,11,0,4,8,34.44,0,0,1,13,0
875.75,568,47,1,0,3,7,10.44,1,1,1,12,0
1032.41,305,25,2,0,2,4,30.94,1,1,1,20,0
1517.23,253,34,2,0,4,10,1160.22,1,1,1,13,1
2062.66,154,6,26,0,4,7,2.92,1,1,1,10,0
2597.88,342,111,14,0,2,3,34.75,1,0,1,19,0
1781.26,101,31,41,0,2,4,6.5,1,0,1,12,0
1010.86,135,5,12,0,4,8,29.38,1,1,1,21,0
253.82,124,93,11,0,4,6,12.76,0,1,1,20,0
1017.08,122,1,11,0,1,6,0.81,1,1,1,13,0
683.72,60,54,13,0,3,8,9.73,1,0,1,15,0
2881.5,37,72,1,0,1,2,2.14,1,1,1,18,0
4488.56,155,12,9,3,4,9,12.89,1,1,1,0,1
4621.95,408,8,10,0,2,3,27.08,1,1,1,23,0
3854.33,333,7,13,0,4,7,27.45,1,1,1,20,0
1582.05,219,300,9,0,4,10,2.84,1,0,1,11,0
1072.82,170,84,4,0,2,2,4.74,1,1,1,21,0
856.54,531,22,1,0,1,3,0.68,1,1,1,9,0
400.41,239,24,27,0,1,4,21.1,1,1,1,14,0
4874.89,117,62,13,0,2,5,42.48,1,1,1,7,0
1518.21,175,36,10,0,2,5,11.76,1,0,1,9,0
519.91,384,18,17,0,4,6,21.46,1,1,1,9,0
791.17,36,3,4,0,1,5,7.1,1,1,1,11,0
759.78,352,91,7,0,3,6,365.89,1,1,1,23,0
1887.53,171,131,3,0,3,6,465.08,1,0,1,7,0
5257.8,151,13,2,0,5,9,58.03,1,1,1,4,1
1276.67,101,3,9,0,2,5,68.92,1,1,1,12,0
190.08,215,7,5,0,3,5,36.36,0,1,1,6,0
1496.4,227,32,7,0,3,7,17.91,1,1,1,10,0
1546.59,180,21,2,0,1,3,0.83,1,1,1,14,0
1443.87,107,4,4,0,2,6,6.39,0,0,1,15,1
965.4,254,36,7,0,4,7,37.61,1,1,1,20,0
2247.2,418,13,6,0,3,5,40.14,0,0,1,10,1
1931.67,404,4,45,0,3,5,3.11,1,1,1,13,0
1763.7,116,64,9,1,4,8,19.0,1,1,1,12,1
2731.6,110,50,5,0,1,5,2.04,1,0,1,8,0
1176.34,190,105,4,0,2,4,25.04,1,1,1,18,0
1111.44,69,21,13,0,1,3,1037.48,1,1,1,22,1
7187.68,236,8,39,0,3,4,38.12,1,1,1,7,0
3163.25,114,26,20,0,2,4,32.24,1,1,1,16,0
4133.77,101,90,9,3,2,7,29.64,1,0,1,14,1
6161.68,337,16,4,0,4,10,71.41,0,0,1,21,1
3059.31,75,17,5,0,1,9,3.42,1,0,1,7,0
4575.12,260,9,1,0,2,3,14.26,1,0,1,20,0
372.66,35,258,3,0,2,6,0.6,1,1,1,22,0
2217.54,452,205,10,0,1,5,5.9,1,1,1,19,0
1506.1,177,64,13,0,3,7,1154.84,1,0,1,14,0
9678.71,55,14,12,0,2,7,7.83,1,1,1,15,0
4571.72,171,87,2,0,1,2,6.4,1,1,0,6,0
962.52,493,52,14,0,2,7,7.76,1,1,1,13,0
2624.89,68,83,3,0,4,10,8.83,1,1,1,15,0
2138.12,262,118,3,0,5,11,17.51,0,1,1,15,0
2847.88,206,23,12,0,1,7,12.66,1,1,1,22,0
652.73,113,146,9,0,1,2,45.88,1,0,1,15,0
2591.56,179,137,4,0,1,3,1.64,1,1,1,20,0
1439.21,178,47,21,0,2,5,0.26,1,1,1,15,0
2398.14,31,69,11,0,2,5,3.94,1,1,1,15,0
876.22,91,31,6,0,2,4,37.17,1,0,1,7,0
1007.21,126,63,4,0,3,6,17.39,1,1,1,14,0
5847.92,401,47,5,0,4,7,9.86,1,1,1,12,0
631.72,591,23,3,0,1,5,0.46,1,0,1,7,0
680.1,55,23,9,0,4,8,11.07,1,1,1,0,1
1717.15,285,63,7,0,1,4,3.84,1,1,1,9,0
835.57,50,188,11,0,4,5,3.77,0,1,1,18,0
746.18,517,13,24,0,2,3,72.2,1,1,1,19,0
2008.36,222,29,24,0,3,5,27.77,1,0,1,22,0
401.39,150,98,3,1,2,4,1426.51,1,1,1,8,1
659.87,125,7,8,0,2,4,55.98,1,1,1,20,0
14102.33,169,308,6,0,2,5,5.0,1,1,1,6,0
2862.57,101,68,8,0,3,5,2.03,1,1,1,19,0
857.0,137,145,12,0,4,5,9.49,1,1,1,19,0
2746.86,69,109,4,0,1,1,44.4,1,1,1,17,0
3188.58,242,90,6,0,1,4,18.46,0,0,1,22,0
4887.39,128,2,2,0,3,4,32.88,0,0,1,20,1
1592.16,186,31,9,0,3,4,2.33,0,0,1,14,0
4800.61,369,13,16,0,2,6,8.56,1,0,1,17,0
235.46,261,123,5,0,2,3,31.61,1,0,1,12,0
628.72,88,68,5,0,2,7,21.36,0,1,1,10,0
2129.99,247,6,10,0,1,3,9.82,1,0,1,20,0
2514.01,194,26,16,0,1,6,32.39,1,1,1,22,0
726.48,29,4,14,0,1,3,678.47,0,1,1,15,0
2343.54,250,80,25,0,3,8,11.43,1,1,1,8,0
968.9,176,32,10,0,5,6,0.18,0,1,1,9,0
1370.65,120,16,34,0,6,11,2.12,1,1,1,7,0
5038.05,267,43,22,0,1,6,4.0,1,1,1,20,0
4486.99,98,2,7,0,3,4,5.57,1,1,1,14,0
667.1,252,17,5,0,2,7,2.99,1,1,1,23,0
628.13,379,11,13,0,5,7,10.37,1,0,1,0,0
1198.5,76,160,17,0,2,4,91.15,1,0,1,17,0
1760.32,243,28,1,0,2,3,8.31,1,1,1,9,0
936.46,14,52,3,0,3,9,3.12,1,1,1,7,1
5118.63,156,41,15,0,4,6,22.8,1,0,1,19,0
2559.05,199,64,17,0,4,8,30.18,1,1,1,15,0
2713.75,116,19,13,0,1,3,15.55,1,1,1,22,0
509.52,165,7,5,0,3,6,9.86,1,1,1,11,1
5809.74,118,5,1,0,3,6,57.21,1,1,1,11,0
107.75,79,12,3,0,1,3,0.82,1,0,1,7,0
4163.27,292,39,33,0,5,6,12.37,1,1,1,9,0
4602.3,52,16,7,0,2,7,298.63,1,1,1,8,0
1173.33,222,34,14,0,2,2,3.7,1,0,1,7,0
6456.94,131,1,8,0,2,3,30.77,1,1,1,10,0
1697.48,165,59,12,0,1,4,0.7,1,1,1,20,0
1924.52,215,126,7,0,2,5,1.72,1,0,1,10,0
2539.01,343,2,24,0,3,6,14.23,1,0,1,7,0
43764.35,117,14,18,0,3,8,27.44,1,1,1,12,1
6935.68,69,22,7,0,3,7,103.08,1,1,1,19,0
3645.07,173,20,9,0,3,6,900.98,1,0,1,1,1
725.74,174,2,6,0,2,2,94.02,0,1,1,22,0
2087.22,435,6,11,0,3,5,1.0,1,1,1,16,0
801.81,72,146,1,0,2,7,45.77,1,0,1,8,0
4113.83,261,74,2,0,3,6,10.38,1,0,1,8,0
2080.72,204,190,7,0,3,4,2.45,1,1,1,9,0
587.27,327,34,5,0,3,5,103.48,1,1,1,8,0
1960.83,70,126,21,0,3,11,5.44,1,1,1,13,0
773.23,161,101,4,0,1,5,1.64,1,0,1,12,0
2103.2,361,124,10,0,3,8,18.43,1,0,1,8,0
765.8,25,2,6,0,6,11,6.59,1,1,1,16,1
1858.43,60,63,11,0,3,5,0.39,1,1,1,6,0
3829.42,251,50,10,0,3,10,45.49,1,1,0,4,1
1714.62,54,47,2,0,1,5,74.51,0,1,1,19,0
1223.06,170,42,13,1,4,11,0.79,1,0,1,16,1
2215.59,87,95,2,0,3,5,68.48,1,1,1,6,0
3630.71,200,206,15,0,3,7,19.42,1,1,1,11,0
597.54,492,105,0,0,2,5,4.55,1,0,1,19,0
2346.44,103,122,12,0,3,6,11.48,0,1,1,20,0
6751.64,93,39,2,0,1,4,473.62,0,0,1,19,1
3208.81,346,70,1,0,3,7,13.39,1,1,1,15,0
1915.54,74,32,7,0,2,6,6.5,1,1,1,2,0
3428.02,56,26,1,0,1,3,0.77,1,1,1,19,0
2842.66,84,135,33,0,3,6,27.46,1,1,1,13,0
3841.43,233,141,9,0,2,5,15.72,1,1,1,16,0
238.91,88,68,1,0,2,4,94.19,1,1,1,13,0
382.43,207,109,10,0,2,3,6.64,1,1,1,12,0
4938.56,254,26,0,0,1,5,28.19,1,1,1,5,0
401.3,134,34,2,0,3,6,1.53,1,1,1,20,0
2701.44,128,103,22,1,5,6,7.07,1,1,1,17,1
1271.5,162,30,22,0,2,5,14.71,1,1,1,16,0
667.68,507,2,10,0,3,9,24.04,1,1,1,11,0
2564.84,116,26,2,0,4,4,26.24,1,1,1,10,0
2210.63,168,30,5,0,3,6,1.48,1,1,1,15,0
14918.28,432,10,8,0,3,10,18.7,0,1,1,13,0
967.96,454,25,22,0,3,8,3.37,1,0,1,11,0
7632.04,109,163,13,0,4,6,66.12,0,1,1,17,0
2571.96,73,117,5,0,2,5,26.77,1,1,1,18,0
933.53,295,35,3,0,5,7,38.95,1,0,1,20,0
4020.84,158,74,2,0,2,5,22.89,1,1,1,21,0
3183.51,424,9,38,0,1,4,347.17,0,1,1,6,0
1874.02,47,83,19,0,3,5,4.31,1,1,1,15,0
2359.71,73,38,9,0,4,8,6.73,1,1,1,11,0
995.27,171,76,17,0,3,6,36.05,1,0,1,7,0
791.72,184,61,6,0,2,5,21.8,1,1,1,6,0
3863.94,97,15,3,0,1,6,31.44,1,0,1,10,0
1445.28,192,107,7,0,1,4,59.01,1,0,1,17,0
1668.89,309,50,8,0,1,1,39.98,1,1,1,14,0
2391.85,177,92,15,0,1,2,12.16,1,1,1,10,0
2357.34,305,5,4,0,1,4,42.64,1,1,1,18,0
432.97,132,57,1,0,2,3,487.27,1,1,1,19,0
6543.66,333,20,7,0,6,8,1.39,0,1,1,14,1
2040.97,228,118,6,0,3,6,56.62,1,1,1,7,0
1476.38,83,179,24,0,8,8,647.48,1,1,1,7,0
2781.78,225,3,15,0,2,8,29.54,0,1,1,7,0
2290.54,169,77,4,0,1,4,5.87,1,1,1,22,0
3893.5,191,6,3,0,1,5,8.08,1,1,1,22,0
3096.36,168,116,5,0,1,3,28.87,1,1,1,15,0
3706.51,111,7,3,0,3,6,13.7,0,1,1,11,1
6981.32,502,13,40,1,4,7,16.28,1,1,1,13,1
4374.84,207,17,3,0,4,7,27.0,0,1,0,12,1
1539.96,177,78,4,0,1,4,19.91,1,1,1,16,0
588.22,65,20,9,0,3,10,12.06,0,0,1,17,1
9583.5,243,54,2,0,3,6,61.99,1,1,1,20,0
1425.5,37,50,4,0,2,9,46.84,1,1,1,13,0
1126.52,262,30,13,0,3,4,25.63,1,1,1,7,0
318.39,73,46,9,0,1,5,43.09,1,1,1,11,0
2536.33,76,7,9,0,2,7,205.91,1,0,1,19,1
2098.31,56,125,7,0,6,10,8.18,1,1,1,16,0
397.38,589,13,4,0,3,7,2.69,1,1,1,11,0
2844.87,376,127,1,0,2,4,29.82,1,0,1,9,0
1098.62,113,43,4,0,5,10,21.7,1,1,1,19,1
26643.89,186,57,5,0,2,4,0.39,1,1,1,13,1
1023.15,237,17,9,0,2,4,38.5,0,1,1,18,0
1170.06,79,15,4,0,2,4,0.68,1,0,1,18,0
753.87,14,40,8,0,5,12,15.7,1,0,1,11,1
6489.08,113,18,3,0,2,5,601.87,1,1,1,12,1
1245.42,64,33,2,0,2,8,33.79,1,1,0,7,1
875.75,108,34,12,0,4,6,12.45,1,1,1,9,0
3666.36,185,18,4,0,1,5,8.95,1,1,1,14,0
454.7,36,20,15,0,2,4,21.4,1,1,1,16,0
3378.24,146,216,9,0,1,5,28.02,1,1,1,18,0
10736.45,154,53,27,0,2,4,35.64,1,1,0,17,0
3186.28,221,106,0,0,3,4,8.17,1,1,1,19,0
3421.72,180,2,14,0,1,3,93.39,1,1,1,9,0
4315.9,195,1,9,0,4,11,17.04,1,1,1,14,0
9993.68,163,43,12,0,2,6,21.69,0,1,1,13,0
6062.6,239,105,8,0,1,5,29.16,1,1,1,15,0
2806.43,216,56,11,0,3,5,35.39,1,1,1,14,0
4464.41,56,57,2,0,2,6,7.64,0,0,1,11,1
745.51,299,9,9,0,3,7,6.14,0,1,1,11,0
3929.6,143,230,5,0,3,4,24.65,1,1,1,12,0
661.46,317,45,35,0,1,5,52.51,1,1,1,11,0
1252.6,190,6,23,0,1,4,0.62,1,1,1,9,0
82.88,321,32,5,0,2,3,8.64,0,1,1,20,0
2701.14,279,4,1,0,2,5,2.64,1,0,0,14,1
949.68,85,32,4,0,3,5,21.68,1,0,1,21,0
5492.54,96,74,2,0,2,8,21.9,0,1,1,3,0
2670.96,351,23,5,0,2,8,0.26,1,0,1,13,0
5564.13,254,22,12,0,3,6,31.12,0,1,1,16,0
611.8,364,43,2,0,2,5,14.79,1,1,1,19,0
5107.1,76,41,0,0,1,6,4.54,1,1,1,12,0
14851.5,120,37,4,2,2,4,25.34,1,1,1,22,1
3882.2,144,43,10,0,1,1,39.39,1,1,1,8,0
3985.22,223,2,8,0,3,7,5.24,1,1,1,16,0
2142.22,103,38,11,0,3,7,0.34,1,0,1,18,0
1069.91,296,289,1,0,1,2,72.25,0,0,1,20,0
3870.71,199,86,2,0,2,7,7.12,1,1,1,12,0
400.98,199,20,5,0,3,8,21.02,1,1,1,13,0
1190.64,203,67,16,3,2,3,11.51,0,1,1,15,1
307.64,143,24,16,0,2,6,516.78,1,1,1,11,0
894.57,210,12,5,0,3,4,1269.11,1,1,1,17,1
3435.94,246,89,17,0,2,8,7.13,1,0,1,22,0
2997.08,125,14,4,0,2,4,8.43,1,0,1,17,1
1902.48,103,117,19,0,1,5,2.01,1,1,1,13,0
2143.94,156,28,6,0,3,7,15.96,1,1,1,21,1
274.28,157,84,8,0,4,7,64.38,1,1,1,23,0
1245.68,274,18,33,0,3,3,7.79,1,1,1,23,0
914.75,129,63,0,0,1,4,44.85,1,1,1,11,0
935.37,290,14,11,0,2,7,1.36,1,1,1,7,0
3293.08,328,1,18,0,7,11,9.07,1,1,1,20,0
764.71,163,101,12,0,3,7,944.29,1,1,1,11,0
987.64,196,116,6,0,1,6,29.86,1,1,1,19,0
224.29,286,127,8,0,3,8,660.38,1,1,1,11,0
1347.33,358,2,2,0,3,4,828.51,1,1,1,5,1
609.21,183,85,7,0,2,5,1.72,1,1,0,19,0
1957.07,107,108,13,0,2,5,961.96,1,1,1,17,1
698.47,283,22,15,0,3,5,2.47,0,1,1,23,0
2007.29,165,38,1,0,4,7,1261.1,1,0,1,10,1
1564.49,96,31,3,0,2,8,0.3,1,0,0,1,1
9624.26,359,34,6,0,3,6,3.92,0,1,1,17,0
2972.68,203,112,14,0,3,8,17.17,1,1,1,13,0
287.25,381,32,3,0,1,2,27.31,1,1,1,22,0
510.36,269,21,3,0,2,4,8.86,1,1,1,20,0
1910.67,168,8,4,0,1,2,1114.29,1,1,1,9,1
713.48,308,67,14,0,4,7,1438.79,1,1,1,22,1
92.91,284,5,4,0,3,5,10.3,1,1,1,12,0
6971.23,88,3,7,0,4,6,20.57,1,0,1,11,1
3715.33,265,68,13,0,5,6,1207.7,1,0,1,7,1
3044.15,477,71,21,0,3,6,1.97,1,1,1,19,0
985.03,170,13,5,0,2,6,8.09,1,1,1,16,0
2772.98,283,189,7,3,3,6,4.49,1,1,1,14,1
893.94,540,93,7,0,1,1,0.05,0,1,1,21,0
2219.1,146,69,8,0,2,10,17.89,1,1,1,18,0
720.12,214,84,6,0,4,4,18.79,0,1,1,19,0
8236.15,205,31,0,0,1,2,841.59,0,1,1,16,0
376.07,189,36,9,3,1,6,4.24,1,1,1,19,1
6199.87,535,122,11,0,3,5,5.54,1,1,1,4,0
1879.79,61,1,45,0,1,2,9.51,1,1,1,15,0
1108.25,173,97,7,0,2,4,5.42,1,0,1,15,0
2136.67,162,35,5,0,1,7,11.19,1,1,1,8,0
3764.42,164,37,13,0,1,9,7.12,0,0,1,7,0
7092.17,89,23,10,0,4,6,59.47,0,0,1,16,1
2472.89,335,56,8,0,4,10,23.13,1,1,1,18,0
741.97,265,67,10,0,3,5,3.75,1,1,1,10,0
1911.47,112,10,23,0,3,6,39.73,1,0,1,7,0
11123.25,130,50,32,0,2,3,19.78,1,0,1,12,0
6958.21,81,37,13,0,1,4,56.76,0,0,1,19,0
4486.21,140,91,4,0,4,7,995.13,0,1,1,0,1
4006.55,212,47,6,0,4,6,12.48,1,0,1,18,0
3638.95,67,33,2,0,2,5,14.92,1,1,1,15,0
5760.36,151,45,6,0,3,9,8.94,1,1,1,17,0
1145.24,503,40,10,0,1,7,16.49,1,0,1,7,0
466.34,49,164,5,0,3,5,4.88,1,1,1,15,0
1937.21,119,22,12,0,5,8,14.44,1,1,1,22,1
798.25,220,2,1,0,1,3,11.23,1,1,1,8,0
629.53,146,65,9,0,3,7,10.65,1,1,1,0,0
879.82,64,55,10,0,4,9,3.83,0,1,0,0,1
21705.35,212,144,11,0,2,2,8.7,1,1,1,18,0
2071.7,164,7,13,0,5,7,15.26,1,1,1,10,0
2596.47,119,44,5,0,2,5,1524.45,1,0,1,7,1
532.53,142,9,2,0,5,8,10.05,1,1,1,18,1
286.07,143,36,24,0,2,9,3.08,0,1,1,18,0
797.07,97,96,23,0,2,5,614.63,1,1,1,13,0
7617.44,346,116,7,0,1,3,7.98,1,1,1,22,0
2525.7,373,107,4,0,2,4,4.7,0,1,1,9,0
3289.84,24,47,10,0,1,6,24.42,1,1,1,12,0
3784.11,174,60,4,0,2,7,289.11,0,1,1,10,0
1000.9,413,48,11,0,2,6,16.25,1,0,1,18,0
7244.27,134,49,26,0,2,9,4.86,0,1,1,22,0
960.25,310,129,8,0,3,9,35.26,1,1,1,9,0
7377.81,273,14,15,0,1,3,12.86,1,1,1,10,0
2813.83,95,34,10,0,5,9,48.12,1,1,1,21,1
302.16,166,56,9,0,3,5,5.01,1,0,1,9,0
855.76,179,86,4,0,2,4,2.97,1,0,1,17,0
303.4,122,86,9,3,3,4,7.71,1,1,1,17,1
5786.5,238,7,5,0,3,7,24.99,1,1,1,10,0
1763.87,276,15,6,0,4,6,12.14,1,0,1,16,0
194.74,194,145,10,0,2,6,24.94,1,1,1,9,0
2632.65,292,26,4,0,2,8,7.13,1,1,0,9,0
1056.63,198,1,2,0,2,3,22.15,1,0,1,11,0
410.02,177,13,5,0,1,4,1005.39,1,0,1,19,1
9681.44,42,209,11,0,2,6,18.32,0,0,0,3,0
2012.81,69,22,22,0,1,3,4.7,1,1,1,19,0
1348.26,457,57,1,0,3,6,21.26,0,0,1,8,0
